tweet	user	start	end	language
4880683756	63606199	10	12	lang2
4880683756	63606199	15	15	lang1
4880683756	63606199	16	16	lang1
4880683756	63606199	17	17	lang1
4880683756	63606199	18	18	lang1
4880683756	63606199	20	22	lang1
18535537482	23899025	0	1	lang2
18535537482	23899025	3	5	lang2
18535537482	23899025	7	10	lang2
18535537482	23899025	12	14	lang2
18535537482	23899025	16	21	lang2
18535537482	23899025	23	27	lang2
18535537482	23899025	30	31	ne
18535537482	23899025	32	33	ne
32945663998169088	17937664	0	1	lang1
32945663998169088	17937664	2	3	lang1
32945663998169088	17937664	6	7	lang2
32945663998169088	17937664	9	15	lang2
439998028053630976	57636665	0	1	lang1
439998028053630976	57636665	2	3	lang1
439998028053630976	57636665	4	4	lang1
439998028053630976	57636665	5	5	lang1
439998028053630976	57636665	6	10	lang2
439998028053630976	57636665	11	11	lang1
439998028053630976	57636665	13	14	lang1
439998028053630976	57636665	15	16	other
439998028053630976	57636665	18	19	other
439998028053630976	57636665	20	22	lang1
439998028053630976	57636665	23	23	lang1
439998028053630976	57636665	24	24	lang1
439998028053630976	57636665	25	26	other
439998028053630976	57636665	28	29	other
439998028053630976	57636665	30	30	lang1
439998028053630976	57636665	31	32	lang1
439998028053630976	57636665	33	34	lang1
439998028053630976	57636665	35	35	lang1
439998028053630976	57636665	36	37	lang1
439998028053630976	57636665	38	38	lang1
439998028053630976	57636665	39	40	lang1
439998028053630976	57636665	44	50	ne
87558929076330497	67199692	0	0	lang1
87558929076330497	67199692	1	6	ne
87558929076330497	67199692	9	10	lang1
87558929076330497	67199692	12	13	lang1
87558929076330497	67199692	14	15	lang1
87558929076330497	67199692	16	17	lang1
87558929076330497	67199692	19	27	other
87558929076330497	67199692	29	30	other
87558929076330497	67199692	32	36	other
87558929076330497	67199692	38	40	other
87558929076330497	67199692	43	48	ne
87558929076330497	67199692	50	53	ne
9751237957	30160796	0	1	lang1
9751237957	30160796	2	3	lang1
9751237957	30160796	4	4	lang1
9751237957	30160796	5	8	ne
9751237957	30160796	10	14	ne
9751237957	30160796	16	16	lang1
9751237957	30160796	17	18	lang1
9751237957	30160796	19	19	lang1
9751237957	30160796	20	20	lang1
9751237957	30160796	21	23	lang1
9751237957	30160796	24	24	lang1
9751237957	30160796	25	25	lang1
9751237957	30160796	26	27	lang1
441918287228567552	52531962	0	5	lang2
441918287228567552	52531962	7	11	lang2
441918287228567552	52531962	14	21	lang2
441918287228567552	52531962	23	24	lang1
4883611912	37552303	0	9	other
4883611912	37552303	11	13	other
4883611912	37552303	15	17	other
4883611912	37552303	18	18	lang1
4883611912	37552303	19	19	lang1
4883611912	37552303	22	22	other
4883611912	37552303	24	26	other
4883611912	37552303	29	36	other
4883611912	37552303	40	49	other
4883611912	37552303	51	55	lang2
4883611912	37552303	56	57	lang1
4883611912	37552303	58	59	lang1
395522569647845376	20020301	0	1	other
395522569647845376	20020301	3	11	other
395522569647845376	20020301	13	15	other
395522569647845376	20020301	17	21	lang2
395522569647845376	20020301	23	24	other
395522569647845376	20020301	26	27	other
395522569647845376	20020301	29	31	other
395522569647845376	20020301	33	34	lang1
395522569647845376	20020301	35	35	lang1
374046184672731137	17434076	1	14	other
374046184672731137	17434076	16	18	lang2
374046184672731137	17434076	23	26	lang2
374046184672731137	17434076	29	33	lang2
374046184672731137	17434076	35	38	lang2
374046184672731137	17434076	40	40	lang2
374046184672731137	17434076	42	42	other
374046184672731137	17434076	44	44	other
374046184672731137	17434076	46	54	lang2
374046184672731137	17434076	58	59	ne
374046184672731137	17434076	60	63	ne
3814280693	70169706	1	7	other
3814280693	70169706	9	10	lang1
3814280693	70169706	11	11	lang1
3814280693	70169706	14	14	lang1
3814280693	70169706	15	15	lang1
3814280693	70169706	16	16	lang1
3814280693	70169706	17	17	lang1
3814280693	70169706	19	19	lang1
3814280693	70169706	20	21	lang1
3814280693	70169706	22	28	ne
3814280693	70169706	29	29	lang1
3991241696	63697990	0	3	lang1
3991241696	63697990	9	16	lang2
3991241696	63697990	18	23	lang2
3991241696	63697990	26	28	lang2
3991241696	63697990	30	33	lang2
3991241696	63697990	35	36	lang2
3991241696	63697990	38	39	lang2
3991241696	63697990	41	42	lang2
3991241696	63697990	44	46	ne
3991241696	63697990	48	53	lang2
3991241696	63697990	55	56	lang2
3991241696	63697990	58	59	lang2
3991241696	63697990	61	64	lang2
3991241696	63697990	66	74	lang2
3991241696	63697990	76	77	lang2
3991241696	63697990	79	82	lang2
3991241696	63697990	84	92	lang2
3991241696	63697990	94	97	lang2
3991241696	63697990	100	111	lang2
3991241696	63697990	113	117	lang2
3991241696	63697990	119	121	lang2
3991241696	63697990	123	127	lang2
3991241696	63697990	129	132	lang2
293986396014796800	71305090	0	0	lang1
293986396014796800	71305090	1	5	other
293986396014796800	71305090	6	8	lang1
293986396014796800	71305090	9	10	lang1
293986396014796800	71305090	11	12	lang1
293986396014796800	71305090	13	13	lang1
293986396014796800	71305090	14	15	lang1
293986396014796800	71305090	16	16	lang1
293986396014796800	71305090	17	17	lang1
293986396014796800	71305090	18	19	lang1
293986396014796800	71305090	20	22	ne
107482085941452803	70571503	0	4	ne
107482085941452803	70571503	6	7	ne
107482085941452803	70571503	9	13	ne
107482085941452803	70571503	16	21	ne
107482085941452803	70571503	23	26	ne
107482085941452803	70571503	29	33	ne
107482085941452803	70571503	35	40	ne
107482085941452803	70571503	43	45	lang2
107482085941452803	70571503	47	47	ne
107482085941452803	70571503	49	54	ne
107482085941452803	70571503	56	59	lang2
107482085941452803	70571503	61	62	lang2
107482085941452803	70571503	64	65	lang2
107482085941452803	70571503	67	73	lang2
99531375685795841	20349119	1	4	other
99531375685795841	20349119	6	9	lang2
99531375685795841	20349119	11	14	lang2
99531375685795841	20349119	16	17	lang2
99531375685795841	20349119	19	21	lang2
99531375685795841	20349119	23	24	lang2
99531375685795841	20349119	26	32	lang2
99531375685795841	20349119	35	38	lang2
99531375685795841	20349119	40	45	lang2
99531375685795841	20349119	48	49	lang1
414899583760596992	27055957	0	4	ne
414899583760596992	27055957	6	9	ne
414899583760596992	27055957	11	12	ne
414899583760596992	27055957	16	21	lang2
414899583760596992	27055957	23	26	lang2
414899583760596992	27055957	28	33	lang2
414899583760596992	27055957	36	42	lang2
414899583760596992	27055957	45	48	lang2
414899583760596992	27055957	50	54	lang2
414899583760596992	27055957	56	62	lang2
414899583760596992	27055957	66	75	ne
414899583760596992	27055957	79	80	lang1
414899583760596992	27055957	81	81	lang1
414899583760596992	27055957	83	88	lang2
414899583760596992	27055957	90	95	lang2
414899583760596992	27055957	97	108	lang2
7062425657	68781770	1	6	other
7062425657	68781770	8	11	lang1
7062425657	68781770	15	16	other
7062425657	68781770	18	19	other
7062425657	68781770	21	24	other
7062425657	68781770	26	28	other
7062425657	68781770	30	31	other
7062425657	68781770	33	35	other
7062425657	68781770	37	43	other
7062425657	68781770	46	46	other
7062425657	68781770	48	50	other
7062425657	68781770	52	53	other
7062425657	68781770	55	61	other
7062425657	68781770	64	67	other
7062425657	68781770	69	72	other
7062425657	68781770	74	75	other
7062425657	68781770	77	80	other
7062425657	68781770	82	83	other
7062425657	68781770	85	89	other
7062425657	68781770	91	92	other
7062425657	68781770	94	98	other
22922023235747841	18723814	0	4	lang2
22922023235747841	18723814	6	7	lang2
22922023235747841	18723814	9	11	lang2
22922023235747841	18723814	13	16	lang2
22922023235747841	18723814	18	25	lang2
22922023235747841	18723814	27	28	lang2
22922023235747841	18723814	30	32	lang2
22922023235747841	18723814	34	45	lang2
22922023235747841	18723814	47	48	lang2
22922023235747841	18723814	50	54	other
22922023235747841	18723814	56	58	other
22922023235747841	18723814	61	62	ne
22922023235747841	18723814	67	69	lang2
22922023235747841	18723814	71	72	lang2
22922023235747841	18723814	74	75	lang2
22922023235747841	18723814	77	81	lang2
22922023235747841	18723814	84	89	lang2
454874799638974464	34802466	0	1	ne
454874799638974464	34802466	2	3	lang1
454874799638974464	34802466	4	4	lang1
454874799638974464	34802466	5	6	lang1
454874799638974464	34802466	7	7	lang1
454874799638974464	34802466	8	9	lang1
454874799638974464	34802466	10	11	ne
454874799638974464	34802466	12	12	lang1
454874799638974464	34802466	14	15	lang1
454874799638974464	34802466	16	18	ne
454874799638974464	34802466	21	26	ne
70108338200903680	54883776	0	0	lang1
70108338200903680	54883776	1	1	lang1
70108338200903680	54883776	2	3	lang1
70108338200903680	54883776	4	5	lang1
70108338200903680	54883776	6	7	lang1
70108338200903680	54883776	8	14	ne
70108338200903680	54883776	15	16	lang1
70108338200903680	54883776	17	19	lang2
70108338200903680	54883776	20	20	lang1
70108338200903680	54883776	21	21	lang1
3377321400	59314505	0	7	other
3377321400	59314505	10	11	lang1
3377321400	59314505	12	12	lang1
3377321400	59314505	13	14	lang1
3377321400	59314505	15	15	lang1
3377321400	59314505	16	19	ne
3377321400	59314505	20	21	lang1
3377321400	59314505	24	24	lang1
3377321400	59314505	25	26	lang1
3377321400	59314505	27	27	lang1
3377321400	59314505	28	28	lang1
3377321400	59314505	29	29	lang1
3377321400	59314505	30	31	lang1
3531246925	65833749	0	1	lang1
3531246925	65833749	2	3	lang1
3531246925	65833749	4	5	lang1
3531246925	65833749	6	7	lang1
3531246925	65833749	9	16	lang2
3531246925	65833749	18	19	ne
3531246925	65833749	21	29	ne
3531246925	65833749	31	31	lang1
3531246925	65833749	32	33	lang1
3531246925	65833749	34	35	lang1
3531246925	65833749	36	36	lang1
121692486497353730	65537076	0	3	lang2
121692486497353730	65537076	5	6	lang2
121692486497353730	65537076	8	15	lang2
121692486497353730	65537076	17	17	lang1
121692486497353730	65537076	18	18	lang1
427298729100443648	53617427	0	1	lang1
427298729100443648	53617427	2	3	lang1
427298729100443648	53617427	4	4	lang1
427298729100443648	53617427	5	7	ne
427298729100443648	53617427	8	8	lang1
427298729100443648	53617427	9	14	ne
427298729100443648	53617427	15	15	lang1
2742962125	58243645	0	1	lang1
2742962125	58243645	2	3	lang1
2742962125	58243645	5	6	lang1
2742962125	58243645	7	7	lang1
2742962125	58243645	8	8	lang1
2742962125	58243645	9	9	lang1
2742962125	58243645	10	10	lang1
2742962125	58243645	11	11	other
2742962125	58243645	12	12	other
2742962125	58243645	14	14	other
2742962125	58243645	15	15	other
2742962125	58243645	16	16	other
2742962125	58243645	17	17	lang1
2742962125	58243645	18	19	lang1
2742962125	58243645	20	20	lang1
2742962125	58243645	21	22	lang1
2742962125	58243645	24	25	lang1
2742962125	58243645	26	27	lang1
2742962125	58243645	28	28	lang1
2742962125	58243645	29	29	lang1
2742962125	58243645	30	31	lang1
2742962125	58243645	32	33	lang1
2742962125	58243645	35	36	ne
2742962125	58243645	37	38	ne
2742962125	58243645	40	40	ne
2742962125	58243645	41	43	ne
2742962125	58243645	44	45	ne
2742962125	58243645	48	53	ne
2742962125	58243645	55	64	ne
2742962125	58243645	66	66	lang1
2742962125	58243645	67	69	ne
2742962125	58243645	71	81	ne
2742962125	58243645	83	84	lang1
2742962125	58243645	85	85	lang1
2742962125	58243645	86	87	lang1
2742962125	58243645	88	89	lang1
2742962125	58243645	91	92	lang1
2742962125	58243645	93	93	lang1
2742962125	58243645	94	95	lang1
2742962125	58243645	96	96	lang1
2742962125	58243645	97	98	lang1
2742962125	58243645	99	100	lang1
2742962125	58243645	102	104	lang1
2742962125	58243645	105	106	lang1
2742962125	58243645	107	107	lang1
2742962125	58243645	108	109	lang1
2742962125	58243645	110	111	lang1
2742962125	58243645	112	113	lang1
2742962125	58243645	114	114	lang1
2742962125	58243645	115	115	lang1
2742962125	58243645	116	117	lang1
2742962125	58243645	118	119	lang1
2742962125	58243645	120	120	lang1
2742962125	58243645	121	121	lang1
2742962125	58243645	122	123	lang1
2742962125	58243645	125	126	lang1
2742962125	58243645	127	128	lang1
2742962125	58243645	129	130	lang1
2742962125	58243645	131	131	lang1
2742962125	58243645	132	133	lang1
2742962125	58243645	134	135	lang1
2742962125	58243645	136	136	lang1
2742962125	58243645	137	138	lang1
314920026090139649	28024244	0	2	ne
314920026090139649	28024244	3	4	lang1
314920026090139649	28024244	5	6	lang1
314920026090139649	28024244	7	7	lang1
314920026090139649	28024244	8	10	lang1
314920026090139649	28024244	11	12	lang1
314920026090139649	28024244	14	15	lang1
314920026090139649	28024244	16	17	lang1
314920026090139649	28024244	18	19	lang1
314920026090139649	28024244	20	21	lang1
314920026090139649	28024244	22	22	lang1
314920026090139649	28024244	23	24	lang1
314920026090139649	28024244	26	26	lang1
314920026090139649	28024244	27	28	lang1
314920026090139649	28024244	29	29	lang1
314920026090139649	28024244	30	31	lang1
314920026090139649	28024244	32	32	lang1
314920026090139649	28024244	33	33	lang1
314920026090139649	28024244	34	35	lang1
314920026090139649	28024244	36	36	lang1
314920026090139649	28024244	38	39	lang1
314920026090139649	28024244	40	40	lang1
314920026090139649	28024244	41	41	lang1
314920026090139649	28024244	42	42	lang1
314920026090139649	28024244	43	43	lang1
314920026090139649	28024244	44	45	other
314920026090139649	28024244	46	47	lang1
314920026090139649	28024244	49	49	lang1
314920026090139649	28024244	50	50	lang1
314920026090139649	28024244	52	54	lang1
314920026090139649	28024244	55	55	lang1
314920026090139649	28024244	56	56	lang1
314920026090139649	28024244	57	58	lang1
314920026090139649	28024244	59	60	lang1
314920026090139649	28024244	62	62	lang1
314920026090139649	28024244	63	63	lang1
314920026090139649	28024244	64	64	lang1
314920026090139649	28024244	65	65	lang1
314920026090139649	28024244	66	68	lang1
314920026090139649	28024244	69	69	lang1
314920026090139649	28024244	70	70	lang1
314920026090139649	28024244	71	72	lang1
314920026090139649	28024244	73	73	lang1
314920026090139649	28024244	74	75	lang1
314920026090139649	28024244	77	78	lang1
314920026090139649	28024244	79	79	lang1
314920026090139649	28024244	80	81	lang1
314920026090139649	28024244	83	84	lang1
314920026090139649	28024244	85	85	lang1
314920026090139649	28024244	86	87	lang1
314920026090139649	28024244	89	90	lang1
314920026090139649	28024244	91	91	lang1
314920026090139649	28024244	92	93	lang1
314920026090139649	28024244	94	94	lang1
314920026090139649	28024244	95	95	lang1
314920026090139649	28024244	97	97	lang1
314920026090139649	28024244	98	99	lang1
314920026090139649	28024244	100	100	lang1
314920026090139649	28024244	101	102	lang1
314920026090139649	28024244	103	103	lang1
314920026090139649	28024244	105	105	lang1
314920026090139649	28024244	106	106	lang1
314920026090139649	28024244	107	107	lang1
314920026090139649	28024244	108	109	lang1
314920026090139649	28024244	111	111	lang1
314920026090139649	28024244	112	113	lang1
314920026090139649	28024244	114	116	lang1
314920026090139649	28024244	117	117	lang1
314920026090139649	28024244	118	119	lang1
314920026090139649	28024244	120	123	lang2
314920026090139649	28024244	124	124	lang1
119818260748312576	14611202	0	5	ne
119818260748312576	14611202	6	9	lang2
119818260748312576	14611202	11	11	lang2
119818260748312576	14611202	13	16	lang2
119818260748312576	14611202	18	19	lang2
119818260748312576	14611202	21	24	lang2
119818260748312576	14611202	26	27	lang2
119818260748312576	14611202	29	31	lang2
119818260748312576	14611202	33	34	lang2
119818260748312576	14611202	36	36	lang2
119818260748312576	14611202	39	45	lang2
119818260748312576	14611202	47	48	lang2
119818260748312576	14611202	50	50	lang2
119818260748312576	14611202	52	52	lang2
119818260748312576	14611202	54	58	lang2
119818260748312576	14611202	60	61	lang2
119818260748312576	14611202	63	64	other
119818260748312576	14611202	66	68	lang2
119818260748312576	14611202	70	70	other
119818260748312576	14611202	72	73	other
119818260748312576	14611202	75	76	lang2
119818260748312576	14611202	78	79	lang2
119818260748312576	14611202	81	82	other
119818260748312576	14611202	84	90	lang2
119818260748312576	14611202	92	93	lang2
119818260748312576	14611202	95	100	lang2
119818260748312576	14611202	102	103	lang2
119818260748312576	14611202	105	108	lang2
119818260748312576	14611202	110	111	lang2
119818260748312576	14611202	113	116	lang2
119818260748312576	14611202	118	122	lang2
28970843847	24088277	0	1	ne
28970843847	24088277	2	3	ne
28970843847	24088277	4	5	lang1
28970843847	24088277	6	7	lang1
28970843847	24088277	8	9	lang1
28970843847	24088277	10	10	lang1
28970843847	24088277	11	11	lang1
28970843847	24088277	14	14	lang1
28970843847	24088277	15	17	ne
28970843847	24088277	18	18	lang1
28970843847	24088277	19	26	lang2
28970843847	24088277	28	28	lang1
28970843847	24088277	29	30	lang1
28970843847	24088277	31	31	lang1
28970843847	24088277	32	32	lang1
28970843847	24088277	33	33	lang1
28970843847	24088277	34	35	lang1
28970843847	24088277	36	37	lang1
28970843847	24088277	39	40	lang1
28970843847	24088277	41	41	lang1
28970843847	24088277	42	42	lang1
28970843847	24088277	43	44	lang1
28970843847	24088277	45	46	lang1
28970843847	24088277	47	47	lang1
28970843847	24088277	48	49	lang1
28970843847	24088277	51	51	lang1
28970843847	24088277	52	53	lang1
28970843847	24088277	54	56	lang1
28970843847	24088277	58	59	lang1
28970843847	24088277	60	61	ne
456397221584314368	19849305	0	4	ne
456397221584314368	19849305	5	5	lang1
456397221584314368	19849305	6	7	lang1
456397221584314368	19849305	8	9	lang1
1645014871	35137619	8	10	lang2
1645014871	35137619	11	11	lang1
1645014871	35137619	12	13	lang1
1645014871	35137619	14	14	lang1
1645014871	35137619	17	17	lang2
1645014871	35137619	20	22	ne
1645014871	35137619	25	25	other
1645014871	35137619	28	29	ne
1645014871	35137619	30	30	ne
1645014871	35137619	33	33	other
1645014871	35137619	36	37	ne
1645014871	35137619	38	38	ne
1645014871	35137619	41	41	other
1645014871	35137619	44	44	ne
1645014871	35137619	45	46	ne
1645014871	35137619	49	49	other
1645014871	35137619	51	51	lang1
1645014871	35137619	52	52	lang1
1645014871	35137619	53	53	lang1
1645014871	35137619	54	55	lang1
1645014871	35137619	56	57	lang1
1645014871	35137619	58	58	lang1
1645014871	35137619	61	61	other
1645014871	35137619	64	66	lang1
1645014871	35137619	69	69	other
1645014871	35137619	72	73	lang1
1645014871	35137619	74	74	lang1
1645014871	35137619	75	76	lang1
1645014871	35137619	77	77	lang1
2114060834	32311174	1	9	other
2114060834	32311174	11	12	other
2114060834	32311174	14	14	lang1
2114060834	32311174	15	16	lang1
2114060834	32311174	17	22	lang2
2114060834	32311174	25	29	other
2114060834	32311174	31	32	other
347740050949300224	15684584	1	10	other
347740050949300224	15684584	13	16	other
347740050949300224	15684584	20	21	lang1
319681205035491328	13218402	0	1	lang1
319681205035491328	13218402	2	2	lang1
319681205035491328	13218402	3	4	lang1
319681205035491328	13218402	5	6	lang1
319681205035491328	13218402	7	7	lang1
319681205035491328	13218402	8	8	lang1
319681205035491328	13218402	10	11	lang1
319681205035491328	13218402	13	13	lang1
319681205035491328	13218402	14	15	lang1
319681205035491328	13218402	16	16	lang1
319681205035491328	13218402	17	18	lang1
319681205035491328	13218402	19	20	lang1
319681205035491328	13218402	21	21	lang1
319681205035491328	13218402	22	22	lang1
319681205035491328	13218402	23	23	lang1
319681205035491328	13218402	24	25	lang1
319681205035491328	13218402	27	27	lang1
319681205035491328	13218402	28	28	lang1
319681205035491328	13218402	30	31	lang2
319681205035491328	13218402	32	32	lang1
319681205035491328	13218402	34	35	lang1
319681205035491328	13218402	36	37	lang1
319681205035491328	13218402	39	40	lang1
319681205035491328	13218402	41	41	lang1
319681205035491328	13218402	42	43	lang1
319681205035491328	13218402	44	45	lang1
319681205035491328	13218402	47	48	lang1
319681205035491328	13218402	49	50	lang1
319681205035491328	13218402	51	51	lang1
319681205035491328	13218402	52	53	lang1
319681205035491328	13218402	54	55	lang1
319681205035491328	13218402	58	58	lang1
319681205035491328	13218402	59	59	lang1
435210949709291520	54452467	0	2	lang1
435210949709291520	54452467	3	3	lang1
435210949709291520	54452467	4	4	lang1
435210949709291520	54452467	5	6	lang1
435210949709291520	54452467	7	8	lang1
435210949709291520	54452467	9	10	lang2
435210949709291520	54452467	11	12	lang1
435210949709291520	54452467	13	15	lang1
435210949709291520	54452467	17	18	lang1
435210949709291520	54452467	20	20	lang1
435210949709291520	54452467	21	22	lang1
435210949709291520	54452467	23	26	lang1
435210949709291520	54452467	27	27	lang1
435210949709291520	54452467	28	29	lang1
435210949709291520	54452467	31	32	lang1
435210949709291520	54452467	33	34	lang1
435210949709291520	54452467	35	36	lang1
435210949709291520	54452467	37	38	lang1
435210949709291520	54452467	39	40	lang1
435210949709291520	54452467	41	41	lang1
435210949709291520	54452467	42	43	lang2
435210949709291520	54452467	44	45	lang1
435210949709291520	54452467	46	47	lang1
435210949709291520	54452467	48	49	lang1
3260934578	33075987	0	1	ne
3260934578	33075987	2	3	lang1
3260934578	33075987	4	5	lang1
3260934578	33075987	6	7	lang1
3260934578	33075987	9	10	lang1
3260934578	33075987	11	12	lang1
3260934578	33075987	13	13	lang1
3260934578	33075987	14	15	lang1
3260934578	33075987	16	16	lang1
3260934578	33075987	18	19	lang2
3260934578	33075987	22	25	lang2
3260934578	33075987	27	30	lang2
3260934578	33075987	32	33	lang2
3260934578	33075987	35	40	ne
2275087385	49511213	0	1	lang1
2275087385	49511213	2	2	lang1
2275087385	49511213	3	7	ne
2275087385	49511213	10	15	ne
2275087385	49511213	18	19	lang1
2275087385	49511213	20	20	lang1
2275087385	49511213	21	21	lang1
2275087385	49511213	22	23	lang1
2275087385	49511213	24	25	lang1
2275087385	49511213	27	28	ne
2275087385	49511213	30	32	lang1
2275087385	49511213	34	35	lang1
2275087385	49511213	36	39	lang1
2275087385	49511213	41	41	lang1
2275087385	49511213	42	43	lang1
2275087385	49511213	44	45	lang1
2275087385	49511213	48	58	other
2275087385	49511213	60	61	lang1
2275087385	49511213	63	64	lang1
2275087385	49511213	66	67	lang1
2275087385	49511213	68	68	lang1
2275087385	49511213	69	72	ne
2275087385	49511213	73	73	lang1
2275087385	49511213	74	75	lang1
2275087385	49511213	76	78	lang1
86394673417043968	7097382	0	1	lang2
86394673417043968	7097382	3	10	lang2
86394673417043968	7097382	12	14	lang2
86394673417043968	7097382	16	19	lang2
86394673417043968	7097382	21	24	lang2
86394673417043968	7097382	26	30	lang2
86394673417043968	7097382	32	38	lang2
86394673417043968	7097382	40	40	lang2
86394673417043968	7097382	42	48	lang2
86394673417043968	7097382	50	53	lang2
86394673417043968	7097382	55	58	lang2
86394673417043968	7097382	60	62	lang2
86394673417043968	7097382	65	72	lang2
86394673417043968	7097382	76	77	lang2
86394673417043968	7097382	80	81	lang2
86394673417043968	7097382	83	87	lang2
86394673417043968	7097382	90	95	lang2
86394673417043968	7097382	99	105	lang2
86394673417043968	7097382	107	108	lang2
86394673417043968	7097382	110	116	lang2
86394673417043968	7097382	119	120	lang1
86394673417043968	7097382	122	122	lang2
86394673417043968	7097382	125	125	lang1
5171374482	45317201	0	0	mixed
5171374482	45317201	1	3	mixed
5171374482	45317201	6	14	other
5171374482	45317201	15	16	lang1
5171374482	45317201	17	18	lang1
73279789003325440	41105463	1	8	other
73279789003325440	41105463	10	10	lang1
73279789003325440	41105463	11	11	lang1
73279789003325440	41105463	12	12	lang1
73279789003325440	41105463	13	13	lang1
73279789003325440	41105463	14	15	lang1
73279789003325440	41105463	16	18	ne
73279789003325440	41105463	20	20	lang1
73279789003325440	41105463	21	22	lang1
73279789003325440	41105463	23	29	ne
395874142588657664	17081187	1	5	other
395874142588657664	17081187	7	10	lang2
395874142588657664	17081187	12	12	lang2
395874142588657664	17081187	14	17	ne
395874142588657664	17081187	19	19	lang1
7352067314	43465865	0	1	ne
7352067314	43465865	2	3	ne
7352067314	43465865	4	5	lang1
7352067314	43465865	6	7	lang1
7352067314	43465865	8	9	other
7352067314	43465865	10	10	lang1
7352067314	43465865	11	12	lang1
7352067314	43465865	13	14	lang1
7352067314	43465865	17	18	lang1
7352067314	43465865	19	20	lang1
7352067314	43465865	23	26	other
7352067314	43465865	28	28	other
7352067314	43465865	30	30	other
7352067314	43465865	32	33	other
7352067314	43465865	35	38	other
7352067314	43465865	40	43	other
7352067314	43465865	45	45	other
7352067314	43465865	47	47	other
7352067314	43465865	49	50	other
7352067314	43465865	52	55	other
2339096617	44286879	0	6	ne
2339096617	44286879	7	7	lang1
2339096617	44286879	8	8	lang1
2086999091	33857986	0	1	lang1
2086999091	33857986	2	2	lang1
2086999091	33857986	3	3	lang1
2086999091	33857986	4	5	lang1
2086999091	33857986	6	6	lang1
2086999091	33857986	7	7	lang1
2086999091	33857986	8	8	lang1
2086999091	33857986	9	15	ne
2086999091	33857986	18	18	lang1
2086999091	33857986	19	19	lang1
2086999091	33857986	20	21	lang1
2086999091	33857986	22	22	lang1
2086999091	33857986	23	23	lang1
2086999091	33857986	26	27	lang1
2086999091	33857986	28	28	lang1
2086999091	33857986	29	30	lang1
2086999091	33857986	31	32	lang1
2086999091	33857986	33	33	lang1
2086999091	33857986	34	34	lang1
389702816777777153	15363859	0	4	ne
389702816777777153	15363859	6	7	ne
389702816777777153	15363859	10	12	lang2
389702816777777153	15363859	14	18	lang2
389702816777777153	15363859	20	22	lang2
389702816777777153	15363859	24	31	lang2
389702816777777153	15363859	35	37	lang2
389702816777777153	15363859	39	43	lang2
389702816777777153	15363859	45	48	lang2
389702816777777153	15363859	50	51	lang2
389702816777777153	15363859	53	56	lang2
389702816777777153	15363859	58	59	lang2
389702816777777153	15363859	61	64	lang2
389702816777777153	15363859	66	68	lang2
389702816777777153	15363859	70	73	lang2
389702816777777153	15363859	75	78	lang2
389702816777777153	15363859	80	83	lang2
389702816777777153	15363859	85	88	lang2
389702816777777153	15363859	90	92	lang2
389702816777777153	15363859	94	98	lang2
389702816777777153	15363859	100	104	lang2
455038430917828609	41808461	0	1	lang1
455038430917828609	41808461	2	2	lang1
455038430917828609	41808461	3	3	lang1
455038430917828609	41808461	4	4	lang1
455038430917828609	41808461	5	6	lang1
455038430917828609	41808461	7	7	lang1
455038430917828609	41808461	8	8	lang1
455038430917828609	41808461	9	10	lang1
455038430917828609	41808461	11	12	ne
455038430917828609	41808461	13	13	lang1
455038430917828609	41808461	14	14	lang1
455038430917828609	41808461	16	16	lang1
455038430917828609	41808461	17	17	lang1
455038430917828609	41808461	18	19	lang1
455038430917828609	41808461	20	21	lang1
455038430917828609	41808461	22	23	lang1
455038430917828609	41808461	24	25	ne
455038430917828609	41808461	26	27	lang1
455038430917828609	41808461	28	28	lang1
455038430917828609	41808461	32	41	other
455038430917828609	41808461	43	43	lang1
455038430917828609	41808461	44	45	lang1
455038430917828609	41808461	47	47	lang1
455038430917828609	41808461	48	49	lang1
455038430917828609	41808461	50	51	lang1
455038430917828609	41808461	52	53	lang1
455038430917828609	41808461	54	55	lang1
455038430917828609	41808461	56	56	lang1
455038430917828609	41808461	57	58	ne
455038430917828609	41808461	60	60	lang1
455038430917828609	41808461	61	64	lang2
455038430917828609	41808461	65	65	lang1
24173855679	620813	0	1	lang1
24173855679	620813	2	3	lang1
24173855679	620813	5	6	lang1
24173855679	620813	7	8	lang1
24173855679	620813	9	10	lang1
24173855679	620813	11	11	lang1
24173855679	620813	12	13	lang1
24173855679	620813	14	15	lang1
24173855679	620813	16	17	lang1
24173855679	620813	20	20	lang1
24173855679	620813	21	22	lang1
24173855679	620813	23	25	lang1
24173855679	620813	29	29	lang1
24173855679	620813	30	31	lang1
24173855679	620813	34	34	lang1
24173855679	620813	35	36	lang1
24173855679	620813	37	37	lang1
24173855679	620813	38	39	lang1
24173855679	620813	40	40	lang1
24173855679	620813	41	42	lang1
24173855679	620813	43	43	lang1
24173855679	620813	44	44	lang1
24173855679	620813	45	46	lang1
24173855679	620813	51	53	ne
24173855679	620813	55	58	ne
24173855679	620813	60	63	ne
2435737308	42269046	0	1	lang1
2435737308	42269046	2	4	ne
2435737308	42269046	6	6	lang2
2435737308	42269046	8	8	lang1
2435737308	42269046	10	10	lang1
2435737308	42269046	11	12	lang1
2435737308	42269046	14	16	lang1
2435737308	42269046	17	18	lang1
2435737308	42269046	19	20	lang1
2435737308	42269046	21	21	lang1
2435737308	42269046	22	22	lang1
